,qid,docno,label
6098,914916,3170834,0
6099,914916,3170837,1
6100,914916,3170839,1
6101,914916,3170857,3
6102,914916,3187697,1
6103,914916,3253278,1
6104,914916,3253279,1
6105,914916,3349179,0
6106,914916,3390054,0
6107,914916,3459136,1
6108,914916,3473384,0
6109,914916,3490320,0
6110,914916,3530681,1
6111,914916,3530685,0
6112,914916,3535197,0
6113,914916,3535611,2
6114,914916,3573849,1
6115,914916,3573852,1
6116,914916,3643633,0
6117,914916,3763841,2
6118,914916,380108,0
6119,914916,3975869,1
6120,914916,3992937,1
6121,914916,3998172,0
6122,914916,4023899,1
6123,914916,4102300,1
6124,914916,4146346,1
6125,914916,4266460,0
6126,914916,4267676,0
6127,914916,4425458,1
6128,914916,4425459,0
6129,914916,4425460,1
6130,914916,4455575,1
6131,914916,4468018,0
6132,914916,4482574,1
6133,914916,4482575,1
6134,914916,4482576,1
6135,914916,4482577,1
6136,914916,4536246,0
6137,914916,4571856,0
6138,914916,4571857,1
6139,914916,4718738,0
6140,914916,4768595,2
6141,914916,4790770,0
6142,914916,4794724,0
6143,914916,4840519,0
6144,914916,4854255,3
6145,914916,4884201,1
6146,914916,4893808,0
6147,914916,4958358,0
6148,914916,4964690,0
6149,914916,5039693,3
6150,914916,5039695,2
6151,914916,5122808,1
6152,914916,5177082,3
6153,914916,5177084,0
6154,914916,5325750,0
6155,914916,5334070,0
6156,914916,534956,2
6157,914916,5357273,0
6158,914916,5363821,0
6159,914916,5380647,1
6160,914916,5380648,1
6161,914916,5380650,2
6162,914916,5439629,2
6163,914916,5445352,0
6164,914916,5563345,0
6165,914916,56276,0
6166,914916,5645968,1
6167,914916,5681257,2
6168,914916,5681258,2
6169,914916,5681262,3
6170,914916,5730352,2
6171,914916,5730354,1
6172,914916,5730355,3
6173,914916,5730356,2
6174,914916,5730357,3
6175,914916,5730358,2
6176,914916,5747079,2
6177,914916,5747086,0
6178,914916,5764496,0
6179,914916,5784909,0
6180,914916,5784911,0
6181,914916,5890301,2
6182,914916,5890304,3
6183,914916,5890307,2
6184,914916,5890308,2
6185,914916,593526,1
6186,914916,5945849,0
6187,914916,6006655,2
6188,914916,6042348,3
6189,914916,6042350,3
6190,914916,6071696,3
6191,914916,6071697,2
6192,914916,6072811,1
6193,914916,6104494,2
6194,914916,6181170,1
6195,914916,6190145,1
6196,914916,6214325,0
6197,914916,6215752,0
6198,914916,6282189,3
6199,914916,6480642,0
6200,914916,648873,0
6201,914916,6613409,1
6202,914916,681813,0
6203,914916,6818269,0
6204,914916,6818272,3
6205,914916,6818273,2
6206,914916,6818275,0
6207,914916,6864337,0
6208,914916,6947198,1
6209,914916,6974915,0
6210,914916,702616,0
6211,914916,702623,0
6212,914916,7040507,2
6213,914916,7081903,1
6214,914916,7108327,0
6215,914916,7108328,0
6216,914916,7150649,1
6217,914916,7240123,1
6218,914916,7240128,0
6219,914916,7268560,1
6220,914916,7407145,0
6221,914916,7634078,0
6222,914916,7662448,1
6223,914916,76878,1
6224,914916,7747316,0
6225,914916,7747317,0
6226,914916,7798475,2
6227,914916,7798477,1
6228,914916,7798478,1
6229,914916,7798480,2
6230,914916,7810476,0
6231,914916,7848930,2
6232,914916,7970846,2
6233,914916,8018785,0
6234,914916,8027657,0
6235,914916,8129165,0
6236,914916,8144637,0
6237,914916,8144639,0
6238,914916,8149382,0
6239,914916,820525,0
6240,914916,8345544,2
6241,914916,8348854,0
6242,914916,8382302,0
6243,914916,8438561,0
6244,914916,8481901,1
6245,914916,8520449,0
6246,914916,8563840,2
6247,914916,8689503,2
6248,914916,8772516,3
6249,914916,8772517,3
6250,914916,8772518,1
6251,914916,8772519,2
6252,914916,8772520,3
6253,914916,8772521,3
6254,914916,8772524,0
6255,914916,8772525,3
6256,938400,1193480,0
6257,938400,1246779,0
6258,938400,1399816,0
6259,938400,1430315,0
6260,938400,1430808,0
6261,938400,150196,0
6262,938400,1557563,0
6263,938400,1571994,0
6264,938400,1628914,0
6265,938400,1798362,0
6266,938400,1798363,0
6267,938400,1842923,0
6268,938400,1842924,0
6269,938400,1842926,0
6270,938400,1842928,0
6271,938400,1869047,1
6272,938400,2009152,1
6273,938400,2009153,0
6274,938400,2009157,2
6275,938400,2032730,0
6276,938400,2071046,2
6277,938400,2071051,1
6278,938400,2071052,1
6279,938400,2071055,1
6280,938400,2088597,0
6281,938400,2208294,0
6282,938400,2354119,0
6283,938400,2354125,0
6284,938400,2367686,1
6285,938400,2371820,0
6286,938400,2484342,1
6287,938400,2484343,1
6288,938400,2484344,1
6289,938400,2484345,0
6290,938400,2484346,1
6291,938400,2484347,1
6292,938400,2484348,1
6293,938400,2484349,1
6294,938400,2484350,2
6295,938400,2493044,0
6296,938400,2495394,0
6297,938400,2532047,1
6298,938400,2532048,1
6299,938400,2532049,3
6300,938400,2532053,0
6301,938400,2659899,0
6302,938400,275559,0
6303,938400,275560,0
6304,938400,2870509,0
6305,938400,2870510,1
6306,938400,2870514,3
6307,938400,2870515,0
6308,938400,2958099,1
6309,938400,2958100,1
6310,938400,2958103,1
6311,938400,2958104,0
6312,938400,2958107,3
6313,938400,2962204,0
6314,938400,2962205,3
6315,938400,2962207,0
6316,938400,2962208,3
6317,938400,2962209,1
6318,938400,2962210,0
6319,938400,2962212,3
6320,938400,3035283,1
6321,938400,3035287,2
6322,938400,3035288,2
6323,938400,3074063,0
6324,938400,3074068,0
6325,938400,3088746,3
6326,938400,3088747,3
6327,938400,3088748,3
6328,938400,3088750,1
6329,938400,3088751,2
6330,938400,3088754,0
6331,938400,3088755,1
6332,938400,3196382,0
6333,938400,3196383,0
6334,938400,3353755,2
6335,938400,3353756,0
6336,938400,3353757,1
6337,938400,3353758,1
6338,938400,3353759,2
6339,938400,3353760,2
6340,938400,3353761,1
6341,938400,3353762,3
6342,938400,3353763,3
6343,938400,3353764,2
6344,938400,3371846,0
6345,938400,3385149,0
6346,938400,3475191,0
6347,938400,3659760,0
6348,938400,3687393,0
6349,938400,3820291,1
6350,938400,3820292,3
6351,938400,3820293,1
6352,938400,3820294,2
6353,938400,3820295,2
6354,938400,3914686,3
6355,938400,3914687,3
6356,938400,3914689,1
6357,938400,3914690,1
6358,938400,3953174,0
6359,938400,3977499,1
6360,938400,3977500,0
6361,938400,4146646,0
6362,938400,4207804,0
6363,938400,4207807,2
6364,938400,4207808,0
6365,938400,4333303,0
6366,938400,4381092,0
6367,938400,4558807,0
6368,938400,4591913,0
6369,938400,4648791,0
6370,938400,4718738,0
6371,938400,47281,1
6372,938400,47283,1
6373,938400,47286,0
6374,938400,47287,0
6375,938400,47290,1
6376,938400,4827635,1
6377,938400,4879346,0
6378,938400,492658,0
6379,938400,4956057,3
6380,938400,4956059,2
6381,938400,4956063,1
6382,938400,4956064,3
6383,938400,5028178,0
6384,938400,504470,1
6385,938400,504473,2
6386,938400,5061328,0
6387,938400,5154744,0
6388,938400,5154746,0
6389,938400,5154747,0
6390,938400,5154748,0
6391,938400,5154752,0
6392,938400,5231481,0
6393,938400,5351415,0
6394,938400,5654540,1
6395,938400,5833738,0
6396,938400,5833739,1
6397,938400,5848223,0
6398,938400,5972480,0
6399,938400,6101116,1
6400,938400,6109333,0
6401,938400,6246560,0
6402,938400,6246564,0
6403,938400,6351188,0
6404,938400,6499448,0
6405,938400,6499450,0
6406,938400,6501473,0
6407,938400,6769076,0
6408,938400,6769078,0
6409,938400,6769079,0
6410,938400,6937213,2
6411,938400,6948322,0
6412,938400,6948323,1
6413,938400,7004405,3
6414,938400,7004406,3
6415,938400,7004408,3
6416,938400,7004409,1
6417,938400,7004410,1
6418,938400,7153659,0
6419,938400,7239121,0
6420,938400,7239123,0
6421,938400,7252862,0
6422,938400,7313619,1
6423,938400,7313620,3
6424,938400,7313621,1
6425,938400,7313622,1
6426,938400,7313624,2
6427,938400,7313626,3
6428,938400,7477895,0
6429,938400,7624439,1
6430,938400,7624440,1
6431,938400,7624441,2
6432,938400,7624443,1
6433,938400,7676247,0
6434,938400,7787197,2
6435,938400,790219,0
6436,938400,790222,0
6437,938400,790223,1
6438,938400,790225,0
6439,938400,7970190,0
6440,938400,7970191,0
6441,938400,8178702,0
6442,938400,8309427,3
6443,938400,8309428,3
6444,938400,8309429,3
6445,938400,8309431,2
6446,938400,8309432,1
6447,938400,8309433,3
6448,938400,8309436,1
6449,938400,8660289,0
6450,938400,8678066,2
6451,938400,8678067,0
6452,938400,8678069,1
6453,938400,8678070,0
6454,938400,8678071,1
6455,938400,8678072,0
6456,938400,8723838,2
6457,938400,8723839,0
6458,938400,8727450,0
6459,938400,8769932,2
6460,938400,881068,0
6461,938400,891872,0
6462,940547,1135323,0
6463,940547,1219196,0
6464,940547,1277675,0
6465,940547,1335718,2
6466,940547,1383750,1
6467,940547,1427161,0
6468,940547,160231,1
6469,940547,1676308,0
6470,940547,1676310,0
6471,940547,1763144,0
6472,940547,1882247,0
6473,940547,1976277,1
6474,940547,2014680,0
6475,940547,2112880,0
6476,940547,2120466,0
6477,940547,21660,0
6478,940547,2352570,0
6479,940547,2367025,0
6480,940547,2404877,2
6481,940547,2405887,0
6482,940547,246734,0
6483,940547,2549595,0
6484,940547,2613390,0
6485,940547,2613393,1
6486,940547,2613397,0
6487,940547,2625173,0
6488,940547,2667345,1
6489,940547,2667347,1
6490,940547,2667350,1
6491,940547,2667352,0
6492,940547,2667353,1
6493,940547,2675314,0
6494,940547,2699754,1
6495,940547,2729630,1
6496,940547,2814756,2
6497,940547,2826200,2
6498,940547,2826202,0
6499,940547,287378,0
6500,940547,2913249,0
6501,940547,2947470,0
6502,940547,3048320,0
6503,940547,3071722,0
6504,940547,3113409,0
6505,940547,3242553,0
6506,940547,3275347,0
6507,940547,3314504,0
6508,940547,3314511,0
6509,940547,3378656,1
6510,940547,3547813,1
6511,940547,3547822,1
6512,940547,3558981,0
6513,940547,3558982,0
6514,940547,3558983,1
6515,940547,3558985,0
6516,940547,3667609,0
6517,940547,3705517,1
6518,940547,3705518,1
6519,940547,3706456,1
6520,940547,3745285,0
6521,940547,3745286,0
6522,940547,3814285,2
6523,940547,3822458,0
6524,940547,3822461,0
6525,940547,3822464,0
6526,940547,3822467,0
6527,940547,3899964,1
6528,940547,3899965,2
6529,940547,3924866,0
6530,940547,3932566,0
6531,940547,4086990,2
6532,940547,4213063,0
6533,940547,4218887,0
6534,940547,4274210,0
6535,940547,4377477,0
6536,940547,4377478,2
6537,940547,4377479,0
6538,940547,4377480,0
6539,940547,4377481,0
6540,940547,4377482,0
6541,940547,4377483,0
6542,940547,4377484,1
6543,940547,4377485,0
6544,940547,4481817,0
6545,940547,4487321,1
6546,940547,4489259,2
6547,940547,4489262,1
6548,940547,4489266,2
6549,940547,4491773,0
6550,940547,4584778,0
6551,940547,4612145,0
6552,940547,4617743,0
6553,940547,4652487,0
6554,940547,4664997,1
6555,940547,4664999,0
6556,940547,4665000,1
6557,940547,4681929,0
6558,940547,4696636,2
6559,940547,4696639,0
6560,940547,4696640,1
6561,940547,4696641,0
6562,940547,4696642,2
6563,940547,4696643,1
6564,940547,4696644,0
6565,940547,4732312,0
6566,940547,4787647,0
6567,940547,4787648,0
6568,940547,4787649,0
6569,940547,4800886,1
6570,940547,4800890,2
6571,940547,4800891,0
6572,940547,4820847,1
6573,940547,4820850,1
6574,940547,4857306,0
6575,940547,4867251,0
6576,940547,4960307,0
6577,940547,4981593,0
6578,940547,5043928,0
6579,940547,506000,1
6580,940547,506003,1
6581,940547,506006,1
6582,940547,5118370,1
6583,940547,5118371,1
6584,940547,5118373,1
6585,940547,5118376,1
6586,940547,5118378,1
6587,940547,5255827,0
6588,940547,5267907,0
6589,940547,5270014,2
6590,940547,5270015,1
6591,940547,5288444,1
6592,940547,5288447,0
6593,940547,5295968,0
6594,940547,5300647,2
6595,940547,5300648,1
6596,940547,5300651,2
6597,940547,5300654,2
6598,940547,5307501,0
6599,940547,5368339,0
6600,940547,5472541,0
6601,940547,5504262,0
6602,940547,5831702,0
6603,940547,5831703,2
6604,940547,5831707,2
6605,940547,5831708,2
6606,940547,5831710,0
6607,940547,5831711,2
6608,940547,61062,1
6609,940547,61068,1
6610,940547,61069,0
6611,940547,61070,1
6612,940547,61071,1
6613,940547,6242680,0
6614,940547,6295874,1
6615,940547,6298951,2
6616,940547,6404591,0
6617,940547,6548463,0
6618,940547,6656482,1
6619,940547,6693956,0
6620,940547,6693958,1
6621,940547,6782541,2
6622,940547,6782543,2
6623,940547,69247,0
6624,940547,6938106,2
6625,940547,7052524,0
6626,940547,7172430,0
6627,940547,7201455,1
6628,940547,7236292,0
6629,940547,7259156,0
6630,940547,7259157,1
6631,940547,7280582,0
6632,940547,7280583,1
6633,940547,7280584,1
6634,940547,7280585,0
6635,940547,7282174,2
6636,940547,7282176,2
6637,940547,7282181,0
6638,940547,7282182,0
6639,940547,7290066,0
6640,940547,7290068,0
6641,940547,7290069,0
6642,940547,7290071,2
6643,940547,7290072,2
6644,940547,7290074,0
6645,940547,7290075,0
6646,940547,7377513,0
6647,940547,755181,1
6648,940547,7848061,1
6649,940547,7855420,0
6650,940547,7855425,1
6651,940547,7951561,0
6652,940547,7960362,1
6653,940547,8078212,0
6654,940547,8082220,0
6655,940547,8091044,0
6656,940547,8114915,0
6657,940547,8219037,0
6658,940547,8219038,0
6659,940547,8219039,0
6660,940547,8219043,0
6661,940547,8219044,2
6662,940547,8219048,0
6663,940547,8219049,1
6664,940547,8219050,1
6665,940547,8219052,1
6666,940547,8219055,1
6667,940547,8219244,1
6668,940547,8219245,0
6669,940547,8219246,0
6670,940547,8219249,2
6671,940547,8222162,0
6672,940547,8229479,0
6673,940547,8254214,1
6674,940547,8269673,2
6675,940547,8269679,2
6676,940547,8269680,2
6677,940547,837714,0
6678,940547,8589494,0
6679,940547,8589497,0
6680,940547,8589499,0
6681,940547,8589501,0
6682,940547,8678825,0
6683,940547,8714816,0
6684,940547,8722911,0
6685,940547,8772071,2
6686,940547,8772073,2
6687,940547,8772074,1
6688,940547,8772075,1
6689,940547,8805005,0
6690,940547,8805011,1
6691,940547,8805012,0
6692,940547,902982,0
6693,940547,919390,0
6694,940547,964766,1
6695,940547,964772,1
6696,997622,1103899,0
6697,997622,1150016,0
6698,997622,1152364,0
6699,997622,1155798,0
6700,997622,1181917,0
6701,997622,1254959,0
6702,997622,1326977,0
6703,997622,1463220,0
6704,997622,1471780,0
6705,997622,1623097,0
6706,997622,1664196,0
6707,997622,1664199,0
6708,997622,1664201,0
6709,997622,1664204,0
6710,997622,1668128,0
6711,997622,1693152,0
6712,997622,1721979,0
6713,997622,1736572,0
6714,997622,1768309,0
6715,997622,179633,0
6716,997622,18622,0
6717,997622,18624,0
6718,997622,18626,0
6719,997622,18627,0
6720,997622,18630,0
6721,997622,1892386,0
6722,997622,2041509,0
6723,997622,2055627,0
6724,997622,2179327,0
6725,997622,2180668,0
6726,997622,2182275,0
6727,997622,2182282,0
6728,997622,2229948,0
6729,997622,2275574,0
6730,997622,2307233,0
6731,997622,2338131,0
6732,997622,2388756,0
6733,997622,2389539,0
6734,997622,2399772,1
6735,997622,2399775,1
6736,997622,2399776,1
6737,997622,2407247,0
6738,997622,2504433,0
6739,997622,2514262,0
6740,997622,2527030,0
6741,997622,261732,0
6742,997622,2684411,0
6743,997622,2684412,0
6744,997622,2684413,0
6745,997622,2699953,0
6746,997622,2750777,0
6747,997622,2853336,0
6748,997622,2994493,0
6749,997622,3081089,0
6750,997622,3142955,1
6751,997622,3243036,0
6752,997622,3252036,0
6753,997622,3303556,0
6754,997622,3351420,0
6755,997622,3369596,0
6756,997622,3381982,0
6757,997622,3381983,0
6758,997622,3409798,0
6759,997622,3409799,0
6760,997622,3462578,0
6761,997622,3581697,0
6762,997622,3581698,0
6763,997622,3581699,0
6764,997622,3598878,0
6765,997622,3604710,1
6766,997622,3604711,1
6767,997622,3633970,0
6768,997622,3685526,0
6769,997622,3767367,0
6770,997622,3913148,0
6771,997622,3975718,0
6772,997622,406412,1
6773,997622,406418,0
6774,997622,4072006,0
6775,997622,4164206,0
6776,997622,4207705,0
6777,997622,421047,0
6778,997622,4311814,0
6779,997622,4317198,0
6780,997622,4317202,0
6781,997622,4317203,0
6782,997622,4327437,0
6783,997622,4331048,0
6784,997622,4384599,0
6785,997622,4421160,1
6786,997622,4421163,0
6787,997622,4421811,0
6788,997622,4421815,0
6789,997622,4430004,0
6790,997622,4509630,0
6791,997622,4518220,0
6792,997622,4518222,3
6793,997622,4518223,0
6794,997622,4543861,3
6795,997622,4543864,2
6796,997622,4543865,3
6797,997622,4543867,3
6798,997622,4543869,3
6799,997622,4551303,0
6800,997622,4558331,0
6801,997622,4596839,1
6802,997622,4643388,3
6803,997622,4643389,3
6804,997622,4643392,3
6805,997622,4643394,3
6806,997622,4643397,3
6807,997622,4700298,1
6808,997622,4700299,0
6809,997622,4723215,1
6810,997622,4723217,0
6811,997622,4729564,0
6812,997622,4734739,0
6813,997622,4734743,1
6814,997622,4734747,0
6815,997622,4770543,0
6816,997622,4780124,0
6817,997622,4810071,0
6818,997622,4840299,0
6819,997622,4840300,0
6820,997622,4840302,0
6821,997622,4840304,0
6822,997622,4840306,0
6823,997622,4866247,0
6824,997622,4871995,0
6825,997622,4871997,0
6826,997622,4871999,0
6827,997622,5084953,0
6828,997622,5111442,0
6829,997622,5111444,0
6830,997622,5111446,0
6831,997622,5133729,0
6832,997622,5133730,0
6833,997622,5171993,0
6834,997622,5171994,0
6835,997622,5172000,0
6836,997622,5173914,0
6837,997622,5213371,0
6838,997622,5213372,0
6839,997622,524300,0
6840,997622,5379050,0
6841,997622,5389321,0
6842,997622,5389323,0
6843,997622,5430569,0
6844,997622,5430574,0
6845,997622,5430575,0
6846,997622,5430576,0
6847,997622,5430577,0
6848,997622,5719834,0
6849,997622,5964854,0
6850,997622,5966347,0
6851,997622,59867,0
6852,997622,59868,0
6853,997622,59869,0
6854,997622,59871,0
6855,997622,59874,0
6856,997622,6060824,0
6857,997622,627091,0
6858,997622,650163,0
6859,997622,650167,0
6860,997622,650171,0
6861,997622,6505633,0
6862,997622,6505634,0
6863,997622,6538046,0
6864,997622,6568901,0
6865,997622,6568903,0
6866,997622,6568907,0
6867,997622,6568909,1
6868,997622,6846374,0
6869,997622,6874051,0
6870,997622,689389,0
6871,997622,7010865,0
6872,997622,72291,3
6873,997622,7270937,0
6874,997622,7288226,0
6875,997622,73458,0
6876,997622,73459,2
6877,997622,73460,3
6878,997622,73462,3
6879,997622,73463,0
6880,997622,73464,0
6881,997622,73465,3
6882,997622,73466,0
6883,997622,7470454,0
6884,997622,7541319,0
6885,997622,7541326,0
6886,997622,7805079,0
6887,997622,7818620,0
6888,997622,7819348,0
6889,997622,7834076,0
6890,997622,7834077,1
6891,997622,7834082,0
6892,997622,7965342,0
6893,997622,7965349,0
6894,997622,800626,0
6895,997622,800630,0
6896,997622,8153532,0
6897,997622,8265809,0
6898,997622,8388032,0
6899,997622,8533344,0
6900,997622,8533346,0
6901,997622,8533348,3
6902,997622,8684994,0
6903,997622,8684996,1
6904,997622,8745978,0
6905,997622,8746800,0
6906,997622,8749748,0
6907,997622,8782267,0
6908,997622,8782269,0
6909,997622,8813531,0
6910,997622,8813532,0
6911,997622,8813535,0
6912,997622,8813537,3
6913,997622,8813539,0
6914,997622,8827263,0
6915,997622,891240,0
6916,997622,891241,0
6917,997622,891244,0
6918,997622,941632,1
6919,997622,941640,0
6920,1030303,1038342,0
6921,1030303,1042969,0
6922,1030303,1044043,0
6923,1030303,1056584,0
6924,1030303,1070133,0
6925,1030303,1070134,0
6926,1030303,1086238,0
6927,1030303,1104408,0
6928,1030303,1161432,0
6929,1030303,1161439,0
6930,1030303,1166176,0
6931,1030303,1172906,0
6932,1030303,1207443,0
6933,1030303,1227100,0
6934,1030303,1269099,0
6935,1030303,1292821,0
6936,1030303,1292822,0
6937,1030303,1305520,0
6938,1030303,1305521,0
6939,1030303,1305528,0
6940,1030303,1358683,0
6941,1030303,1369019,0
6942,1030303,1376556,0
6943,1030303,1376558,0
6944,1030303,1397758,0
6945,1030303,1402779,0
6946,1030303,1451846,0
6947,1030303,1451848,0
6948,1030303,1451850,0
6949,1030303,1451851,0
6950,1030303,1462522,0
6951,1030303,1492373,0
6952,1030303,1538148,0
6953,1030303,1538153,0
6954,1030303,163871,0
6955,1030303,1666520,0
6956,1030303,1777312,0
6957,1030303,1784767,0
6958,1030303,1811800,0
6959,1030303,1813557,0
6960,1030303,1813561,0
6961,1030303,1905988,0
6962,1030303,196026,0
6963,1030303,2001450,0
6964,1030303,2057929,0
6965,1030303,2146415,0
6966,1030303,2194939,0
6967,1030303,2205078,0
6968,1030303,2217415,0
6969,1030303,2217635,0
6970,1030303,22484,0
6971,1030303,226464,0
6972,1030303,2484376,0
6973,1030303,2488127,0
6974,1030303,2563261,0
6975,1030303,2597066,0
6976,1030303,2620119,0
6977,1030303,2628843,0
6978,1030303,2628844,0
6979,1030303,2712400,0
6980,1030303,2740876,0
6981,1030303,2782702,0
6982,1030303,288491,0
6983,1030303,292060,0
6984,1030303,309441,0
6985,1030303,3105375,0
6986,1030303,314108,0
6987,1030303,321160,0
6988,1030303,3290826,0
6989,1030303,3302249,0
6990,1030303,3302252,0
6991,1030303,3302253,0
6992,1030303,3302255,0
6993,1030303,3302258,0
6994,1030303,3327029,0
6995,1030303,336399,0
6996,1030303,3427807,0
6997,1030303,3738183,0
6998,1030303,3744030,0
6999,1030303,3784253,0
7000,1030303,3839846,0
7001,1030303,3993894,0
7002,1030303,4074040,0
7003,1030303,4074042,0
7004,1030303,4074047,0
7005,1030303,4108867,0
7006,1030303,4130105,0
7007,1030303,4154174,0
7008,1030303,4179453,0
7009,1030303,4332523,0
7010,1030303,4358004,0
7011,1030303,4488397,0
7012,1030303,4567726,0
7013,1030303,464566,0
7014,1030303,4647608,0
7015,1030303,4691526,0
7016,1030303,4760232,0
7017,1030303,4814578,0
7018,1030303,4882562,0
7019,1030303,4930087,0
7020,1030303,5033585,0
7021,1030303,5048082,0
7022,1030303,5118187,0
7023,1030303,5156631,0
7024,1030303,5256170,0
7025,1030303,5285789,0
7026,1030303,5391149,0
7027,1030303,5681381,0
7028,1030303,5681383,0
7029,1030303,5730133,0
7030,1030303,5824363,0
7031,1030303,6054027,0
7032,1030303,6054030,0
7033,1030303,6054033,0
7034,1030303,6064094,0
7035,1030303,6101360,0
7036,1030303,6222298,0
7037,1030303,6271629,0
7038,1030303,6648855,0
7039,1030303,6660713,0
7040,1030303,6696177,0
7041,1030303,6764572,0
7042,1030303,6838359,0
7043,1030303,6871012,0
7044,1030303,6939423,0
7045,1030303,6939425,0
7046,1030303,6939426,0
7047,1030303,6939427,0
7048,1030303,6939428,0
7049,1030303,6939430,0
7050,1030303,6989780,0
7051,1030303,7016550,0
7052,1030303,7016553,0
7053,1030303,7016554,0
7054,1030303,7016557,0
7055,1030303,7124403,0
7056,1030303,7156982,3
7057,1030303,7168318,0
7058,1030303,7168320,0
7059,1030303,7168323,0
7060,1030303,7168325,0
7061,1030303,7224448,0
7062,1030303,7284047,0
7063,1030303,7284048,0
7064,1030303,7284052,0
7065,1030303,7351866,0
7066,1030303,7409521,0
7067,1030303,7508058,0
7068,1030303,7616221,0
7069,1030303,7616223,0
7070,1030303,785139,0
7071,1030303,7938398,0
7072,1030303,7970461,0
7073,1030303,8126314,0
7074,1030303,8188109,0
7075,1030303,821997,0
7076,1030303,8307437,0
7077,1030303,8441139,0
7078,1030303,8491645,0
7079,1030303,8599846,0
7080,1030303,8709744,0
7081,1030303,8726429,0
7082,1030303,8726430,2
7083,1030303,8726432,0
7084,1030303,8726433,0
7085,1030303,8726434,2
7086,1030303,8726435,3
7087,1030303,8726436,3
7088,1030303,8726437,3
7089,1030303,8726438,0
7090,1030303,8749987,0
7091,1030303,8777713,0
7092,1037496,1122840,1
7093,1037496,1278123,1
7094,1037496,1283925,1
7095,1037496,1310749,0
7096,1037496,1830718,1
7097,1037496,1830720,0
7098,1037496,2105051,0
7099,1037496,2217415,0
7100,1037496,2257711,0
7101,1037496,2257712,0
7102,1037496,2257713,0
7103,1037496,2257715,0
7104,1037496,2257716,0
7105,1037496,2274054,0
7106,1037496,237606,0
7107,1037496,2556452,2
7108,1037496,2565111,0
7109,1037496,2652947,0
7110,1037496,2652949,0
7111,1037496,2667334,0
7112,1037496,2672141,1
7113,1037496,2725825,3
7114,1037496,2725828,1
7115,1037496,2725829,1
7116,1037496,2725834,1
7117,1037496,2867889,1
7118,1037496,2871530,2
7119,1037496,2871532,2
7120,1037496,2888460,0
7121,1037496,2902707,2
7122,1037496,2980253,0
7123,1037496,3137929,0
7124,1037496,3138345,0
7125,1037496,3138348,0
7126,1037496,3151261,0
7127,1037496,3224049,1
7128,1037496,3224050,1
7129,1037496,3275556,0
7130,1037496,327747,0
7131,1037496,3325595,0
7132,1037496,3356592,1
7133,1037496,3356595,1
7134,1037496,3387482,0
7135,1037496,3512891,0
7136,1037496,3611183,0
7137,1037496,3611190,0
7138,1037496,36400,0
7139,1037496,3687599,0
7140,1037496,3725931,1
7141,1037496,3725932,1
7142,1037496,3725933,1
7143,1037496,3725934,3
7144,1037496,3725935,1
7145,1037496,3725936,3
7146,1037496,3725937,2
7147,1037496,3725939,1
7148,1037496,3725940,1
7149,1037496,3746969,0
7150,1037496,3752366,0
7151,1037496,3752368,1
7152,1037496,3782801,0
7153,1037496,3805611,0
7154,1037496,3852732,0
7155,1037496,3852733,3
7156,1037496,3852734,0
7157,1037496,3852735,0
7158,1037496,3852740,0
7159,1037496,4023993,1
7160,1037496,4174374,1
7161,1037496,4174376,1
7162,1037496,4174377,1
7163,1037496,4174378,1
7164,1037496,4174380,1
7165,1037496,4187303,3
7166,1037496,4187304,1
7167,1037496,4187305,2
7168,1037496,4187307,3
7169,1037496,4187309,2
7170,1037496,4209765,0
7171,1037496,4228966,0
7172,1037496,4228970,0
7173,1037496,4267676,0
7174,1037496,4331048,0
7175,1037496,4369075,0
7176,1037496,4422043,0
7177,1037496,4436444,0
7178,1037496,4579446,0
7179,1037496,458635,0
7180,1037496,458638,2
7181,1037496,458640,1
7182,1037496,4664314,1
7183,1037496,4685895,0
7184,1037496,4685897,0
7185,1037496,4760906,1
7186,1037496,4760907,3
7187,1037496,4760908,2
7188,1037496,4760909,2
7189,1037496,4760910,1
7190,1037496,4760912,3
7191,1037496,4760914,2
7192,1037496,4760915,3
7193,1037496,4761207,0
7194,1037496,4773397,0
7195,1037496,4773398,0
7196,1037496,4773399,0
7197,1037496,4858052,0
7198,1037496,4905509,1
7199,1037496,4905511,1
7200,1037496,4912160,3
7201,1037496,4912161,0
7202,1037496,4912162,3
7203,1037496,4912163,2
7204,1037496,4912165,0
7205,1037496,4912166,0
7206,1037496,4912167,3
7207,1037496,4937052,0
7208,1037496,4993566,2
7209,1037496,5014571,0
7210,1037496,5065247,0
7211,1037496,5197258,0
7212,1037496,5217095,0
7213,1037496,5304091,0
7214,1037496,5371235,1
7215,1037496,543867,1
7216,1037496,545993,0
7217,1037496,5491912,2
7218,1037496,5491917,0
7219,1037496,55963,2
7220,1037496,55965,0
7221,1037496,55970,0
7222,1037496,57407,1
7223,1037496,57410,1
7224,1037496,5836182,0
7225,1037496,5927420,1
7226,1037496,599144,0
7227,1037496,665448,1
7228,1037496,665449,1
7229,1037496,665452,1
7230,1037496,6866284,1
7231,1037496,6931038,0
7232,1037496,7126244,0
7233,1037496,7287404,3
7234,1037496,7732091,0
7235,1037496,7741713,0
7236,1037496,7766583,3
7237,1037496,7766584,2
7238,1037496,7766585,1
7239,1037496,7766587,1
7240,1037496,7858323,1
7241,1037496,8145146,0
7242,1037496,8157127,0
7243,1037496,8159564,1
7244,1037496,8196479,1
7245,1037496,8413922,1
